id,price_doc
32028,5108375.0
32029,17045740.0
32030,4030112.0
32031,3680456.5
32032,8368786.5
32033,7115908.0
32034,3744731.0
32035,7068542.0
32036,6883871.5
32037,8392797.0
32038,6141601.0
32039,8302718.0
32040,13584167.0
32041,3408462.25
32042,6235450.5
32043,33638968.0
32044,5281385.5
32045,3658553.0
32046,8052114.5
32047,10870349.0
32048,13929960.0
32049,6569049.5
32050,11566991.0
32051,7934675.5
32052,6113079.5
32053,7976046.0
32054,6590352.5
32055,4086407.75
32056,8856228.0
32057,4488623.5
32058,4828065.5
32059,5143690.5
32060,6038409.5
32061,8984873.0
32062,5968976.0
32063,6201860.0
32064,9031659.0
32065,5813525.5
32066,6216343.5
32067,3707614.25
32068,4826937.5
32069,3407217.5
32070,12242137.0
32071,4821370.5
32072,4308498.5
32073,3497430.5
32074,5542281.5
32075,12760705.0
32076,21055708.0
32077,8448705.0
32078,3877292.0
32079,4155013.0
32080,5159642.5
32081,29734284.0
32082,5252949.5
32083,3637824.25
32084,5858937.5
32085,8728268.0
32086,9641936.0
32087,5333331.0
32088,20869190.0
32089,5798608.5
32090,13445178.0
32091,6627703.0
32092,5516764.0
32093,5780355.5
32094,7953964.0
32095,6358464.0
32096,3504458.5
32097,13001026.0
32098,6360811.0
32099,8019337.5
32100,7752924.0
32101,5336200.5
32102,4155068.25
32103,3627898.25
32104,5630370.5
32105,6553006.0
32106,6699947.5
32107,5183622.5
32108,3675458.0
32109,7208891.0
32110,3656673.0
32111,13555386.0
32112,20148830.0
32113,8957546.0
32114,6922859.0
32115,8471110.0
32116,6143728.0
32117,8077973.0
32118,6792883.5
32119,9182536.0
32120,11248789.0
32121,3320322.5
32122,8403224.0
32123,23607106.0
32124,8115369.0
32125,11149634.0
32126,6708707.0
32127,8157463.5
32128,6464418.5
32129,5808942.5
32130,3688636.75
32131,11318326.0
32132,1916130.375
32133,3723442.75
32134,3848700.25
32135,7056330.5
32136,11124949.0
32137,8800878.0
32138,6428662.5
32139,7151461.5
32140,5999125.0
32141,3171723.25
32142,3961543.75
32143,7662249.0
32144,4577197.0
32145,37722536.0
32146,6775666.5
32147,5301323.0
32148,4716569.5
32149,9361609.0
32150,4985863.0
32151,9141487.0
32152,4662789.0
32153,6708815.5
32154,4082345.0
32155,6627431.5
32156,5123431.5
32157,14181530.0
32158,10406029.0
32159,14587172.0
32160,5867672.0
32161,8978398.0
32162,7508789.5
32163,9055481.0
32164,15250587.0
32165,9648927.0
32166,9553572.0
32167,11392833.0
32168,7743628.0
32169,4352382.0
32170,12331825.0
32171,14706011.0
32172,8193305.0
32173,6278431.0
32174,8127164.5
32175,19955914.0
32176,5249574.0
32177,11042376.0
32178,5978593.0
32179,9317840.0
32180,6721521.5
32181,5919842.5
32182,4454491.0
32183,5679121.0
32184,12364020.0
32185,6516692.0
32186,7207049.0
32187,4066034.0
32188,8625791.0
32189,3848700.25
32190,5071639.0
32191,4700413.0
32192,15021482.0
32193,6697194.5
32194,3577188.75
32195,13073961.0
32196,18675042.0
32197,10560026.0
32198,6460702.0
32199,8457243.0
32200,8832982.0
32201,8067187.0
32202,3696750.5
32203,3812239.75
32204,6830196.5
32205,19126880.0
32206,7966293.0
32207,9615637.0
32208,6348060.5
32209,4864025.5
32210,6056230.0
32211,42755672.0
32212,5575483.5
32213,6516884.5
32214,6827011.5
32215,6546291.5
32216,6115377.0
32217,5580899.5
32218,5689133.0
32219,10023313.0
32220,5765425.0
32221,7539429.0
32222,4617123.5
32223,4480929.0
32224,5379202.0
32225,6542259.5
32226,7896696.5
32227,17214890.0
32228,10874601.0
32229,16775902.0
32230,4772890.5
32231,15671227.0
32232,3772892.25
32233,5596670.5
32234,11065736.0
32235,21825800.0
32236,7565892.0
32237,40887724.0
32238,6588888.5
32239,14373158.0
32240,7377023.5
32241,5142018.0
32242,5473054.0
32243,7138501.0
32244,4723939.0
32245,7825155.5
32246,7199362.0
32247,6693446.0
32248,8898101.0
32249,7651967.0
32250,6536416.0
32251,4730484.5
32252,6235379.0
32253,9059627.0
32254,29158614.0
32255,5875332.0
32256,6416749.0
32257,3675808.75
32258,6343631.0
32259,5610522.0
32260,9016014.0
32261,23612014.0
32262,8079621.5
32263,4908045.0
32264,5149388.5
32265,10142431.0
32266,14202102.0
32267,6534683.5
32268,4366542.0
32269,6626534.0
32270,9802222.0
32271,6627962.5
32272,3600390.0
32273,8798696.0
32274,4866874.5
32275,6489311.0
32276,9287073.0
32277,11879934.0
32278,7574295.5
32279,4466180.0
32280,5591826.0
32281,5807530.0
32282,8867620.0
32283,6777586.0
32284,4172771.0
32285,10485205.0
32286,9972359.0
32287,5462000.0
32288,5022160.5
32289,4219656.0
32290,8144731.0
32291,3641725.75
32292,8111855.5
32293,4243935.0
32294,11412145.0
32295,6204906.5
32296,8366409.0
32297,10167921.0
32298,9296786.0
32299,2623997.5
32300,6802731.0
32301,13060303.0
32302,8561105.0
32303,6778232.5
32304,5002638.0
32305,5728304.5
32306,7417453.5
32307,14795875.0
32308,4933823.5
32309,6257527.5
32310,5274681.0
32311,8973741.0
32312,4177720.75
32313,5779142.5
32314,6658562.5
32315,12408340.0
32316,5740697.0
32317,11255721.0
32318,10122525.0
32319,4859240.5
32320,10323906.0
32321,7482826.0
32322,4211936.5
32323,7351235.5
32324,6995805.0
32325,4758782.5
32326,5133604.5
32327,5830527.0
32328,8421162.0
32329,5465772.5
32330,5896583.5
32331,6394055.0
32332,6986271.0
32333,7702720.5
32334,4988227.0
32335,7961204.0
32336,8946500.0
32337,5725377.0
32338,4931090.5
32339,8294543.0
32340,7001845.5
32341,6238508.0
32342,5486835.5
32343,6317224.0
32344,4300227.0
32345,5296320.5
32346,6020250.5
32347,4823514.0
32348,6599554.0
32349,6209577.5
32350,12867242.0
32351,6751285.0
32352,10885662.0
32353,5562154.0
32354,6624455.0
32355,5976204.0
32356,6280413.0
32357,7671849.0
32358,6963820.5
32359,22035236.0
32360,5280252.5
32361,8335532.0
32362,8901479.0
32363,6822020.0
32364,4889875.5
32365,7623261.5
32366,7087651.5
32367,3991620.75
32368,5005091.0
32369,7428433.0
32370,4105579.75
32371,7642894.0
32372,10102851.0
32373,9370774.0
32374,16871752.0
32375,5384113.5
32376,7512629.0
32377,6824121.5
32378,6045393.0
32379,5007616.5
32380,8910465.0
32381,3899255.0
32382,11302254.0
32383,12546346.0
32384,4852720.0
32385,8116793.0
32386,9412906.0
32387,3903266.0
32388,5333921.0
32389,10216191.0
32390,4756899.5
32391,6749798.0
32392,7278379.5
32393,7314639.5
32394,4999619.5
32395,4980911.0
32396,4314213.5
32397,6840170.0
32398,5576845.5
32399,9575227.0
32400,5737117.5
32401,7432897.5
32402,3739813.0
32403,11007342.0
32404,5341506.0
32405,15981625.0
32406,6625561.0
32407,6751446.0
32408,4406694.0
32409,18547074.0
32410,5560223.0
32411,7534398.0
32412,9741721.0
32413,11870760.0
32414,12766281.0
32415,5137645.5
32416,11172603.0
32417,8151958.0
32418,6172451.5
32419,5976899.5
32420,7275915.0
32421,1903414.125
32422,4176553.5
32423,5435882.5
32424,6737103.5
32425,4131250.5
32426,9265771.0
32427,11630440.0
32428,7117231.0
32429,9379106.0
32430,3711449.25
32431,7436882.5
32432,10976125.0
32433,3319372.5
32434,11332994.0
32435,6728185.0
32436,9114031.0
32437,9439749.0
32438,6328808.5
32439,4560117.5
32440,6922608.0
32441,3050399.5
32442,9384367.0
32443,5665942.5
32444,5216213.0
32445,8056008.5
32446,9211919.0
32447,7975095.0
32448,6223652.0
32449,11858178.0
32450,6567621.5
32451,9828056.0
32452,6266073.0
32453,6641908.5
32454,4202924.5
32455,7704278.5
32456,6077631.5
32457,5316998.5
32458,8107640.5
32459,9542664.0
32460,5861475.0
32461,13369636.0
32462,7264828.5
32463,4680275.5
32464,10650302.0
32465,4219893.5
32466,8197080.0
32467,5478584.0
32468,8021166.0
32469,8035345.5
32470,11591706.0
32471,18475646.0
32472,6196799.0
32473,6095591.0
32474,4033187.75
32475,13337265.0
32476,6314670.5
32477,3821485.5
32478,6691314.5
32479,3852177.5
32480,10006312.0
32481,4998346.5
32482,4788218.5
32483,9561028.0
32484,12819522.0
32485,14449932.0
32486,7180766.0
32487,6493539.5
32488,12717649.0
32489,12730464.0
32490,5953211.5
32491,7622251.0
32492,10194584.0
32493,7899988.0
32494,6103502.5
32495,5818556.5
32496,5562557.0
32497,7424502.5
32498,12817396.0
32499,12312059.0
32500,4391021.5
32501,8815948.0
32502,7510365.0
32503,5302425.5
32504,4082430.75
32505,8392868.0
32506,6441034.0
32507,3198511.25
32508,6519190.5
32509,4131707.5
32510,13484163.0
32511,4554467.0
32512,5895897.5
32513,5206119.5
32514,6665151.0
32515,7843056.0
32516,7287241.5
32517,9942218.0
32518,4490220.0
32519,4094264.0
32520,2158731.75
32521,6922509.0
32522,6246056.0
32523,7071812.5
32524,7771482.0
32525,5711721.0
32526,7532860.0
32527,7397186.5
32528,4785241.5
32529,6435723.0
32530,5061284.5
32531,6248213.0
32532,14789753.0
32533,5845492.5
32534,4752102.5
32535,5595197.5
32536,10888237.0
32537,6560973.0
32538,8744114.0
32539,5392561.5
32540,6877204.5
32541,13009906.0
32542,5885033.5
32543,6184837.5
32544,4921140.5
32545,4787323.0
32546,11241325.0
32547,6068573.5
32548,4106981.5
32549,3408524.0
32550,6450956.0
32551,5079679.0
32552,6506886.0
32553,6227843.5
32554,8889737.0
32555,9318124.0
32556,9034106.0
32557,3777543.75
32558,6716844.0
32559,7432847.5
32560,6028397.5
32561,5767036.0
32562,10747990.0
32563,6309746.5
32564,5046954.5
32565,8280301.0
32566,4117366.25
32567,4602861.5
32568,9751016.0
32569,6808741.5
32570,5836619.0
32571,6034345.0
32572,6122782.0
32573,8202530.0
32574,6387832.5
32575,4940575.5
32576,6638026.5
32577,4636061.0
32578,6076044.0
32579,7796476.5
32580,5492693.5
32581,4657665.0
32582,6667198.5
32583,7122819.5
32584,4492207.5
32585,4526361.0
32586,5756683.5
32587,5720089.0
32588,6419515.5
32589,2597092.5
32590,9549947.0
32591,7892156.5
32592,3815382.25
32593,3540162.5
32594,4156998.75
32595,6634704.0
32596,9747985.0
32597,6694423.0
32598,9660455.0
32599,6179060.0
32600,7157342.5
32601,4594918.5
32602,7218398.5
32603,6249965.0
32604,3893484.5
32605,5054160.0
32606,5814756.5
32607,7436045.5
32608,7383548.0
32609,7005546.0
32610,6043213.5
32611,6442152.0
32612,3896995.0
32613,5503563.5
32614,8772346.0
32615,4102710.5
32616,6405157.0
32617,7341980.0
32618,6053567.5
32619,3846010.75
32620,6578258.5
32621,5949647.0
32622,16025886.0
32623,9993189.0
32624,12719469.0
32625,8755087.0
32626,5991909.5
32627,6990003.0
32628,6952699.0
32629,12097596.0
32630,5582512.0
32631,5575420.5
32632,6061355.0
32633,6878332.5
32634,5840762.0
32635,8744272.0
32636,4686716.5
32637,7464124.0
32638,6418303.5
32639,8414836.0
32640,5595389.5
32641,5821093.0
32642,6183622.5
32643,11965141.0
32644,6878798.5
32645,5949364.0
32646,7037567.5
32647,13767592.0
32648,5941811.0
32649,6520944.0
32650,7783282.5
32651,1961222.125
32652,9811499.0
32653,10692986.0
32654,5382152.5
32655,11928410.0
32656,4318363.0
32657,5612058.0
32658,7705909.5
32659,3526677.0
32660,6669754.5
32661,6839576.5
32662,13011197.0
32663,8484491.0
32664,9358270.0
32665,11772362.0
32666,6965733.5
32667,6026202.0
32668,6038553.5
32669,9041570.0
32670,6679232.5
32671,6108440.5
32672,4053810.75
32673,8302718.0
32674,5680193.5
32675,4593521.0
32676,6082560.5
32677,4078986.75
32678,9399181.0
32679,4685036.0
32680,17973596.0
32681,8403592.0
32682,5537489.5
32683,12197178.0
32684,6367427.0
32685,5184987.0
32686,6022530.5
32687,5428060.5
32688,6391549.5
32689,5791452.0
32690,7126522.5
32691,7685770.5
32692,11771599.0
32693,7374927.5
32694,6639501.5
32695,8459784.0
32696,3492214.5
32697,6485555.5
32698,5694621.5
32699,5711394.5
32700,8352043.5
32701,11394658.0
32702,12799977.0
32703,8572085.0
32704,10349971.0
32705,9193559.0
32706,4857063.0
32707,7765163.0
32708,5692900.0
32709,5193097.5
32710,10180748.0
32711,6641243.5
32712,7701501.5
32713,5142567.0
32714,7360832.0
32715,3840670.5
32716,3975948.75
32717,7740187.5
32718,8407609.0
32719,5337503.5
32720,5130193.5
32721,13845065.0
32722,6449209.0
32723,4305130.5
32724,7650916.5
32725,16502938.0
32726,4738273.0
32727,4365089.0
32728,9075556.0
32729,5689301.0
32730,8617034.0
32731,5487531.0
32732,5203126.0
32733,5858049.0
32734,4374052.5
32735,5847193.5
32736,3916742.0
32737,3801482.5
32738,7455338.5
32739,39994300.0
32740,5205484.0
32741,6271489.0
32742,12105167.0
32743,6947993.0
32744,11099197.0
32745,5206804.5
32746,10218081.0
32747,6446220.5
32748,4160167.25
32749,3773593.75
32750,8791566.0
32751,6480380.5
32752,27667916.0
32753,5562970.5
32754,7297478.5
32755,6709910.0
32756,6974242.0
32757,11211220.0
32758,6758881.0
32759,5378597.0
32760,4960537.0
32761,5183172.5
32762,7033910.5
32763,5929301.5
32764,5554038.5
32765,5072519.0
32766,7402365.5
32767,5678373.5
32768,5537722.0
32769,5355288.0
32770,6135419.5
32771,12144389.0
32772,15069061.0
32773,5566930.0
32774,5569441.5
32775,5825274.5
32776,5493626.5
32777,3991453.25
32778,5473430.0
32779,3922906.5
32780,6216094.5
32781,6944654.0
32782,5744689.5
32783,8712009.0
32784,9254767.0
32785,6534665.0
32786,4792764.0
32787,9651099.0
32788,4745699.0
32789,3788240.25
32790,4611719.5
32791,5728829.0
32792,5439730.0
32793,14608583.0
32794,1602211.875
32795,4989107.0
32796,5394336.5
32797,6559809.0
32798,6239626.0
32799,11402289.0
32800,4085589.5
32801,5974272.5
32802,7535037.0
32803,4418195.0
32804,9744397.0
32805,10043081.0
32806,5024953.5
32807,4982284.0
32808,5425058.5
32809,8164289.0
32810,5384165.0
32811,8466297.0
32812,4763096.0
32813,6207025.5
32814,3685728.75
32815,4512525.5
32816,3921952.5
32817,5941097.0
32818,7982659.0
32819,3324641.0
32820,5056242.5
32821,10970432.0
32822,5990961.0
32823,8211077.0
32824,6257497.5
32825,5712320.5
32826,9696249.0
32827,8439051.0
32828,5671954.5
32829,5827130.5
32830,5173009.5
32831,5788266.0
32832,3723833.5
32833,11800103.0
32834,10426056.0
32835,5959494.5
32836,5623759.0
32837,5587050.0
32838,4331735.5
32839,23913002.0
32840,6544911.5
32841,5693796.0
32842,6979771.0
32843,3763347.75
32844,5565613.5
32845,7764659.0
32846,10935148.0
32847,3551274.0
32848,10112105.0
32849,3661534.0
32850,7106522.0
32851,9623655.0
32852,4140180.0
32853,4593771.0
32854,7959815.0
32855,9590214.0
32856,4433047.0
32857,8187564.0
32858,3595524.25
32859,5863867.5
32860,6609802.0
32861,5440327.0
32862,6773244.0
32863,6443627.0
32864,6705234.0
32865,7758708.0
32866,3597290.75
32867,4098045.25
32868,9499842.0
32869,6208813.0
32870,5383770.0
32871,4988717.0
32872,7943427.5
32873,4586220.0
32874,4643747.0
32875,7159165.5
32876,7383872.0
32877,8591326.0
32878,10874912.0
32879,3851123.5
32880,7136173.5
32881,7525758.5
32882,6705994.5
32883,4536932.0
32884,6087267.0
32885,4353332.5
32886,5234976.0
32887,5090624.5
32888,7684019.0
32889,3900862.0
32890,5096385.5
32891,6219303.0
32892,4898637.0
32893,9753304.0
32894,4995420.5
32895,7684260.5
32896,5813714.0
32897,3616423.0
32898,10792218.0
32899,8814183.0
32900,5799283.5
32901,6854941.0
32902,7530030.5
32903,6340413.0
32904,10930789.0
32905,6704454.0
32906,6186318.0
32907,4528420.5
32908,7612480.0
32909,2566319.0
32910,7585384.0
32911,9874900.0
32912,6376688.0
32913,6260810.5
32914,4559430.5
32915,7594946.5
32916,10869168.0
32917,5759951.0
32918,9373276.0
32919,12863806.0
32920,5099312.0
32921,4497055.5
32922,4414880.0
32923,5521206.0
32924,2671070.25
32925,4421942.5
32926,3235520.0
32927,9097306.0
32928,10713707.0
32929,11319773.0
32930,5143857.0
32931,5638705.0
32932,5376822.0
32933,5586182.0
32934,4274774.0
32935,11524644.0
32936,4219012.0
32937,4582372.5
32938,6969235.5
32939,4911097.5
32940,7179369.0
32941,8837793.0
32942,6627937.0
32943,4948129.0
32944,5145265.0
32945,5044043.5
32946,7273376.5
32947,7025671.5
32948,12904256.0
32949,5797088.5
32950,4492404.5
32951,7767058.5
32952,7222957.5
32953,6386169.5
32954,7232904.0
32955,9907557.0
32956,5865299.5
32957,5327790.0
32958,10185584.0
32959,11902388.0
32960,5684859.5
32961,9205508.0
32962,4955099.5
32963,9515220.0
32964,4603120.5
32965,9011063.0
32966,6775324.5
32967,6747436.0
32968,6119215.0
32969,6111983.0
32970,5816370.5
32971,5371389.5
32972,5838767.5
32973,5299205.0
32974,7335716.0
32975,7367314.5
32976,5801015.0
32977,4986301.0
32978,6267393.5
32979,5389009.0
32980,4218183.5
32981,5614895.5
32982,5955960.5
32983,7297708.0
32984,4908761.5
32985,4258806.5
32986,6559484.0
32987,8504047.0
32988,6498247.5
32989,4063677.25
32990,7956915.5
32991,3511156.0
32992,6155169.5
32993,4899473.0
32994,3577980.25
32995,8089783.5
32996,5224905.5
32997,7958494.0
32998,20104108.0
32999,3788435.5
33000,5667899.5
33001,5135553.5
33002,6140711.0
33003,4505405.0
33004,6345827.0
33005,6582319.0
33006,11855736.0
33007,5358838.5
33008,4092441.25
33009,7271295.5
33010,5567195.0
33011,4524910.5
33012,5449279.0
33013,3722824.75
33014,5753994.0
33015,5569080.0
33016,4869492.5
33017,5219323.0
33018,5858675.0
33019,6158075.5
33020,6082224.0
33021,6569901.5
33022,6618248.0
33023,7991388.0
33024,13851113.0
33025,4748881.5
33026,5568225.0
33027,3977466.0
33028,6279982.0
33029,5891906.5
33030,7769147.5
33031,4648147.0
33032,8611193.0
33033,7451641.5
33034,3846021.75
33035,6351827.5
33036,5409224.5
33037,7825760.0
33038,6686103.0
33039,8374863.0
33040,12183413.0
33041,3767592.25
33042,10012899.0
33043,7052758.5
33044,5876525.5
33045,13428570.0
33046,6582168.0
33047,9503648.0
33048,8867130.0
33049,20441044.0
33050,8663079.0
33051,5893525.5
33052,9720266.0
33053,7573212.0
33054,3801105.5
33055,10475210.0
33056,5464975.0
33057,7957826.5
33058,5844868.5
33059,9028560.0
33060,4513481.5
33061,4407068.5
33062,7158619.0
33063,6395854.5
33064,5381624.0
33065,5838355.5
33066,9459503.0
33067,5300479.0
33068,7704204.5
33069,12761241.0
33070,9697488.0
33071,11332734.0
33072,5418011.0
33073,3668968.75
33074,13339147.0
33075,5902407.0
33076,7618181.5
33077,6557745.0
33078,5084176.5
33079,9203279.0
33080,7188056.0
33081,15976901.0
33082,8903686.0
33083,6932352.5
33084,5562132.5
33085,12090423.0
33086,10720125.0
33087,4322022.0
33088,3975979.25
33089,9731525.0
33090,7830082.0
33091,5112352.0
33092,5440327.0
33093,15677147.0
33094,4899454.5
33095,4014201.0
33096,8374599.5
33097,5297603.5
33098,5801147.5
33099,5521890.5
33100,5621914.5
33101,6003589.5
33102,5645328.5
33103,2423939.75
33104,4572546.0
33105,10420270.0
33106,4711157.0
33107,3940589.5
33108,12517758.0
33109,6039146.5
33110,5717629.0
33111,5685337.0
33112,4924286.0
33113,6708732.5
33114,4553251.0
33115,8992691.0
33116,5675904.5
33117,4789428.5
33118,11674424.0
33119,11626913.0
33120,3008046.25
33121,5958091.0
33122,5098611.5
33123,40482804.0
33124,3717939.5
33125,6699174.5
33126,5746026.0
33127,6507544.0
33128,6159715.0
33129,13050068.0
33130,7994566.5
33131,8457468.0
33132,4392047.5
33133,32353612.0
33134,7918528.5
33135,8446280.0
33136,6959697.5
33137,4336364.5
33138,12935453.0
33139,7149552.0
33140,6017954.5
33141,6593150.0
33142,8694820.0
33143,3263024.5
33144,4091083.25
33145,6145257.0
33146,6387162.5
33147,3499298.75
33148,6163469.5
33149,15399838.0
33150,5280645.0
33151,6380009.0
33152,17428182.0
33153,10148430.0
33154,7099558.5
33155,11932256.0
33156,8663880.0
33157,6095893.5
33158,13361224.0
33159,4555240.5
33160,3881454.0
33161,5873836.0
33162,8614339.0
33163,5994784.0
33164,5899463.5
33165,7361253.5
33166,5454135.0
33167,5231058.0
33168,7308468.5
33169,3981834.0
33170,5923638.0
33171,7547990.0
33172,10467620.0
33173,4394150.5
33174,6289080.0
33175,3756047.5
33176,5324427.5
33177,6203042.5
33178,7113594.0
33179,12356782.0
33180,5386517.0
33181,5659905.0
33182,5304140.0
33183,4990906.0
33184,5065350.0
33185,7572338.0
33186,4656732.0
33187,6086924.0
33188,6866365.0
33189,5828742.5
33190,5721496.5
33191,12154817.0
33192,8352617.0
33193,6691110.0
33194,4961596.5
33195,7432394.0
33196,5504760.5
33197,5146683.0
33198,5173463.5
33199,6754930.5
33200,3649851.25
33201,6048189.5
33202,9381539.0
33203,7399797.0
33204,6130494.5
33205,6737945.0
33206,5944872.0
33207,10984628.0
33208,10327964.0
33209,6031129.0
33210,2884515.0
33211,6096056.5
33212,4979666.5
33213,4434078.5
33214,7791214.5
33215,4636826.0
33216,4109610.5
33217,4712784.0
33218,4927184.5
33219,3854224.5
33220,6659610.5
33221,5470643.5
33222,5079625.5
33223,1830031.25
33224,11229174.0
33225,7665216.0
33226,5339224.5
33227,4088731.25
33228,4211704.0
33229,6831317.0
33230,6414870.5
33231,7623312.5
33232,7721541.5
33233,9236656.0
33234,12722963.0
33235,6526948.0
33236,7576441.0
33237,15688214.0
33238,8335945.5
33239,5968907.5
33240,6591144.5
33241,6024524.0
33242,4401116.5
33243,3984428.5
33244,11235731.0
33245,6861154.5
33246,6705150.5
33247,4022152.5
33248,10235988.0
33249,17176910.0
33250,12454244.0
33251,7545061.0
33252,10357239.0
33253,6388399.0
33254,4219704.5
33255,7178397.0
33256,8343477.0
33257,5718288.5
33258,24003436.0
33259,5365455.5
33260,5128271.0
33261,7410722.0
33262,6680749.0
33263,5863610.5
33264,8552708.0
33265,9707315.0
33266,6439142.0
33267,5852409.0
33268,5922886.5
33269,11070444.0
33270,3173496.25
33271,5421463.5
33272,5493254.5
33273,7395719.0
33274,6721996.0
33275,7081192.5
33276,11861390.0
33277,6896342.5
33278,4545468.0
33279,6352506.0
33280,5605478.5
33281,6029639.5
33282,6728615.0
33283,5639032.5
33284,6024041.0
33285,12169455.0
33286,5102406.0
33287,3787680.5
33288,10596971.0
33289,5125220.0
33290,6089792.5
33291,5300600.0
33292,7783966.0
33293,6108819.0
33294,5497756.5
33295,4374878.5
33296,3919395.0
33297,6865723.5
33298,7832307.5
33299,13568967.0
33300,3641139.0
33301,7912768.5
33302,4211571.0
33303,9951231.0
33304,11868633.0
33305,6064252.0
33306,5948155.5
33307,9490370.0
33308,6458619.5
33309,6220845.0
33310,17602872.0
33311,6113505.0
33312,4498998.5
33313,5160144.5
33314,8697433.0
33315,7546536.5
33316,7203098.0
33317,8156631.5
33318,6897303.5
33319,6294336.5
33320,9548271.0
33321,5591565.0
33322,4754759.0
33323,7964181.0
33324,10860154.0
33325,8017992.0
33326,6680933.5
33327,6438479.5
33328,6757192.0
33329,10445761.0
33330,3352014.25
33331,21109712.0
33332,4422313.5
33333,10945561.0
33334,5860793.0
33335,11540217.0
33336,9093143.0
33337,3620715.75
33338,9845168.0
33339,5138777.0
33340,6966052.5
33341,7445483.0
33342,21495418.0
33343,6249691.0
33344,5131647.0
33345,5882177.0
33346,14572878.0
33347,17285532.0
33348,5742832.5
33349,5414364.5
33350,5033572.5
33351,10415144.0
33352,5649265.5
33353,6614752.0
33354,5539037.0
33355,4510056.0
33356,6594445.5
33357,8167996.0
33358,2665022.0
33359,9686932.0
33360,4243563.0
33361,9927041.0
33362,2836849.75
33363,6298678.0
33364,5565449.0
33365,8177559.5
33366,13898537.0
33367,5981740.5
33368,9081356.0
33369,7326795.0
33370,5171273.0
33371,6072023.5
33372,4926301.0
33373,5803062.5
33374,5913348.5
33375,6045283.0
33376,5137552.0
33377,7174105.5
33378,20866126.0
33379,5725279.0
33380,7227195.0
33381,6291377.5
33382,3825536.5
33383,5714020.5
33384,7977027.5
33385,1663639.375
33386,11746434.0
33387,7147016.0
33388,8283768.0
33389,4125376.25
33390,6996072.0
33391,5353873.5
33392,12002651.0
33393,5569372.5
33394,5392798.0
33395,9182133.0
33396,6021950.5
33397,6603344.0
33398,5443653.5
33399,9996468.0
33400,19768050.0
33401,11291804.0
33402,3278961.75
33403,6052442.5
33404,11718081.0
33405,9124780.0
33406,5450594.0
33407,6648296.5
33408,9341685.0
33409,8173840.5
33410,6639869.0
33411,5724433.0
33412,10598062.0
33413,5130922.5
33414,7394485.0
33415,19815690.0
33416,9987758.0
33417,6486273.5
33418,7757538.5
33419,7420736.5
33420,10415898.0
33421,7374920.5
33422,7584198.0
33423,2930300.0
33424,7255191.0
33425,5978210.5
33426,6721232.5
33427,14279787.0
33428,3908607.5
33429,4127399.0
33430,4202103.0
33431,4163596.75
33432,5309444.0
33433,5513724.0
33434,4803906.5
33435,7724016.5
33436,5423636.0
33437,5407146.0
33438,4897819.5
33439,3562926.5
33440,5689350.0
33441,4914841.5
33442,8634021.0
33443,6456421.5
33444,13465041.0
33445,4145419.0
33446,7367954.0
33447,3747145.75
33448,8156149.0
33449,11467239.0
33450,5867151.0
33451,13387473.0
33452,9400777.0
33453,4874473.5
33454,5554414.5
33455,6503914.0
33456,5732294.0
33457,5083711.0
33458,4022236.75
33459,17806192.0
33460,11277275.0
33461,11446000.0
33462,7269389.0
33463,4853173.5
33464,14616972.0
33465,4889689.0
33466,4247149.5
33467,5760209.5
33468,3854757.5
33469,10133691.0
33470,6488618.0
33471,1909896.375
33472,9827082.0
33473,7716756.5
33474,4758692.0
33475,3548112.25
33476,5884932.0
33477,7447024.0
33478,6597395.5
33479,10605645.0
33480,7597568.5
33481,7242540.0
33482,4699311.0
33483,8055947.5
33484,6459845.5
33485,14953846.0
33486,13064389.0
33487,5367232.0
33488,12211307.0
33489,11259501.0
33490,10912541.0
33491,7679052.0
33492,6476031.5
33493,6896270.5
33494,6154993.0
33495,9650970.0
33496,6723124.0
33497,9851385.0
33498,7712717.5
33499,7443807.5
33500,6004024.5
33501,8712168.0
33502,5209764.5
33503,8577769.0
33504,9726497.0
33505,6437221.0
33506,10033967.0
33507,6865533.5
33508,5004857.0
33509,5459667.0
33510,10704372.0
33511,6561285.5
33512,5536259.5
33513,15153684.0
33514,4132972.5
33515,4122985.0
33516,5033260.5
33517,8819758.0
33518,6936095.5
33519,6899869.0
33520,5466153.5
33521,7095625.5
33522,3979867.5
33523,6535949.0
33524,5828397.5
33525,7054958.0
33526,9110938.0
33527,6513665.5
33528,6113680.0
33529,4376685.5
33530,5747248.0
33531,5774493.0
33532,4529461.0
33533,6110200.0
33534,4230236.5
33535,7994940.0
33536,7244184.0
33537,3476105.75
33538,7704440.0
33539,8511722.0
33540,9623893.0
33541,13095774.0
33542,20857252.0
33543,9737263.0
33544,5667883.0
33545,8317062.5
33546,5327485.5
33547,7232931.5
33548,7450959.5
33549,8432438.0
33550,13159899.0
33551,7436328.5
33552,6682431.0
33553,4700879.5
33554,8007423.5
33555,13840999.0
33556,4574683.5
33557,8950289.0
33558,27408340.0
33559,8160630.5
33560,5099642.5
33561,1986336.125
33562,6941740.5
33563,6702958.0
33564,5425990.0
33565,5369955.0
33566,8235081.5
33567,8480528.0
33568,1649654.125
33569,4923294.5
33570,9635998.0
33571,2678470.0
33572,6725728.0
33573,3694005.25
33574,6806417.0
33575,5589965.0
33576,4984408.5
33577,8392156.0
33578,11734006.0
33579,8232600.5
33580,7978412.0
33581,6556257.0
